osm_type,osm_id,category,name,name_ar,lat,lon,building_area_m2,addr_full,addr_city,operator,capacity,raw_tags,capacity_estimate,capacity_source,display_name,pm2_5,pm10,carbon_monoxide,ozone,nitrogen_dioxide,sulphur_dioxide,us_aqi,observation_time
way,713649989,place_of_worship,,,36.69550386666666,4.991035277777778,462.536376953125,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",462,calculated_from_area,مسجد رقم 636,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
way,713731397,place_of_worship,lǧameɛ n sidi lmuhub,,36.57394785,4.744937077777778,14.9119873046875,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""lǧameɛ"", ""name"": ""lǧameɛ n sidi lmuhub"", ""name:kab"": ""lǧameɛ n sidi lmuhub"", ""religion"": ""muslim""}",14,calculated_from_area,lǧameɛ n sidi lmuhub,11.3,23.7,120.0,98.0,1.0,0.5,57,2026-08-16T15:00
way,713731400,place_of_worship,l,,36.57395055,4.7449395333333335,284.04443359375,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""name"": ""l"", ""religion"": ""muslim""}",284,calculated_from_area,l,11.3,23.7,120.0,98.0,1.0,0.5,57,2026-08-16T15:00
way,715583277,school,,,36.3080214,7.508789622222222,3673.852783203125,,,,,"{""amenity"": ""school""}",1836,calculated_from_area,مدرسة رقم 514,10.3,19.7,133.0,113.0,1.0,0.8,54,2026-08-16T15:00
way,715589587,school,ثانوية أحمد براغثة,,36.37104468235294,7.526507723529412,12649.239013671877,,,,,"{""amenity"": ""school"", ""name"": ""ثانوية أحمد براغثة"", ""name:fr"": ""École secondaire""}",6324,calculated_from_area,ثانوية أحمد براغثة,10.3,19.7,133.0,113.0,1.0,0.8,54,2026-08-16T15:00
way,733854220,place_of_worship,مسجد اليرموك,مسجد اليرموك,36.66052834,8.369011,684.74755859375,,بوقوس,,,"{""addr:city"": ""بوقوس"", ""amenity"": ""place_of_worship"", ""building"": ""yes"", ""name"": ""مسجد اليرموك"", ""name:ar"": ""مسجد اليرموك"", ""religion"": ""muslim""}",684,calculated_from_area,مسجد اليرموك,9.7,19.5,131.0,100.0,0.6,0.4,51,2026-08-16T15:00
way,737238859,place_of_worship,Mosquée Mohamed Elghazali,,36.414843180000005,5.94374338,1011.6988525390624,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""mosque"", ""denomination"": ""sunni"", ""name"": ""Mosquée Mohamed Elghazali"", ""religion"": ""muslim""}",1011,calculated_from_area,Mosquée Mohamed Elghazali,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
way,738221618,school,CEM Khoutir Bel Ayeb,,36.129068921428576,5.080721764285714,31444.619018554688,,,,,"{""amenity"": ""school"", ""name"": ""CEM Khoutir Bel Ayeb""}",15722,calculated_from_area,CEM Khoutir Bel Ayeb,16.2,29.3,110.0,88.0,0.7,0.5,60,2026-08-16T15:00
way,738245249,school,Lycée Abdellafi Boudiaf,,36.13541895,5.076708883333333,17972.390747070312,,,,,"{""amenity"": ""school"", ""name"": ""Lycée Abdellafi Boudiaf""}",8986,calculated_from_area,Lycée Abdellafi Boudiaf,16.2,29.3,110.0,88.0,0.7,0.5,60,2026-08-16T15:00
way,738249520,school,CEM 19Mars,,36.13141441333333,5.079839153333334,18098.116455078125,,,,,"{""amenity"": ""school"", ""name"": ""CEM 19Mars""}",9049,calculated_from_area,CEM 19Mars,16.2,29.3,110.0,88.0,0.7,0.5,60,2026-08-16T15:00
way,738370509,place_of_worship,,,36.77732602857143,8.116062485714286,1269.343994140625,,بحيرة الطيور,,,"{""addr:city"": ""بحيرة الطيور"", ""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",1269,calculated_from_area,مسجد رقم 637,11.6,18.1,150.0,116.0,0.7,0.5,55,2026-08-16T15:00
way,739044141,school,primaire Badari Saaid,,36.12736898571429,5.076062728571428,2822.0107421875,,,,,"{""amenity"": ""school"", ""name"": ""primaire Badari Saaid""}",1411,calculated_from_area,primaire Badari Saaid,16.2,29.3,110.0,88.0,0.7,0.5,60,2026-08-16T15:00
way,739045236,school,École primaire,,36.13049156,5.08081586,3532.7978515625,,,,,"{""amenity"": ""school"", ""name"": ""École primaire""}",1766,calculated_from_area,École primaire,16.2,29.3,110.0,88.0,0.7,0.5,60,2026-08-16T15:00
way,758590914,place_of_worship,مسجد سوليت,مسجد سوليت,36.0529827,4.71109094,400.591796875,,برج بوعريريج,,,"{""addr:city"": ""برج بوعريريج"", ""addr:place"": ""دوار سوليت"", ""amenity"": ""place_of_worship"", ""building"": ""yes"", ""name"": ""مسجد سوليت"", ""name:ar"": ""مسجد سوليت"", ""name:fr"": ""Soulit"", ""religion"": ""muslim""}",400,calculated_from_area,مسجد سوليت,15.5,28.7,108.0,88.0,0.5,0.6,62,2026-08-16T15:00
way,759944206,place_of_worship,مسجد علي بن أبي طالب,مسجد علي بن أبي طالب,36.44844684,8.43769274,90.537353515625,,غار الدماء,,,"{""addr:city"": ""غار الدماء"", ""addr:postcode"": ""8160"", ""amenity"": ""place_of_worship"", ""building"": ""yes"", ""name"": ""مسجد علي بن أبي طالب"", ""name:ar"": ""مسجد علي بن أبي طالب"", ""religion"": ""muslim""}",90,calculated_from_area,مسجد علي بن أبي طالب,9.7,19.5,131.0,100.0,0.6,0.4,51,2026-08-16T15:00
way,760728613,place_of_worship,جامع التقوى,جامع التقوى,36.457403766666665,8.436630500000001,723.465576171875,,غار الدماء,,,"{""addr:city"": ""غار الدماء"", ""addr:place"": ""حي الزهور"", ""amenity"": ""place_of_worship"", ""building"": ""yes"", ""name"": ""جامع التقوى"", ""name:ar"": ""جامع التقوى"", ""name:en"": ""Mosque"", ""name:fr"": ""Mosquée"", ""religion"": ""muslim""}",723,calculated_from_area,جامع التقوى,9.7,19.5,131.0,100.0,0.6,0.4,51,2026-08-16T15:00
way,778256252,school,,,36.56544884,4.71004357,7779.250732421875,,,,,"{""amenity"": ""school""}",3889,calculated_from_area,مدرسة رقم 515,11.3,23.7,120.0,98.0,1.0,0.5,57,2026-08-16T15:00
way,778818340,school,,,36.54814843333333,4.6830781777777775,1534.549072265625,,,,,"{""amenity"": ""school""}",767,calculated_from_area,مدرسة رقم 516,11.3,23.7,120.0,98.0,1.0,0.5,57,2026-08-16T15:00
way,778818341,school,Lycée Mohali,,36.550129842857146,4.685237592857143,25403.62866210937,,,,,"{""amenity"": ""school"", ""name"": ""Lycée Mohali""}",12701,calculated_from_area,Lycée Mohali,11.3,23.7,120.0,98.0,1.0,0.5,57,2026-08-16T15:00
way,778818342,school,Lycée Polyvalent,,36.55186783478261,4.687043686956522,28295.41748046875,,,,,"{""amenity"": ""school"", ""name"": ""Lycée Polyvalent""}",14147,calculated_from_area,Lycée Polyvalent,11.3,23.7,120.0,98.0,1.0,0.5,57,2026-08-16T15:00
way,778818343,health_facility,,,36.55156184,4.68630888,3991.91943359375,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital""}",100,default_estimate_non_shelter,منشأة صحية رقم 80,11.3,23.7,120.0,98.0,1.0,0.5,57,2026-08-16T15:00
way,779121407,school,ثانوية تاصافت,ثانوية تاصافت,36.537563118181815,6.058379918181819,15698.51025390625,,,,,"{""amenity"": ""school"", ""name"": ""ثانوية تاصافت"", ""name:ar"": ""ثانوية تاصافت"", ""name:fr"": ""Lycée Tassaft"", ""surface"": ""0""}",7849,calculated_from_area,ثانوية تاصافت,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
way,782420850,health_facility,,,36.40777198571429,4.891717985714286,1200.3707275390625,,,,,"{""amenity"": ""hospital"", ""description"": ""Hospital"", ""healthcare"": ""hospital""}",100,default_estimate_non_shelter,منشأة صحية رقم 81,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
way,782742124,health_facility,Hôpital Arassa,,36.42453864,4.82420123,1673.6363525390625,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Hôpital Arassa""}",100,default_estimate_non_shelter,Hôpital Arassa,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
way,782747919,health_facility,Centre de Santé,,36.46446646,4.536234439999999,286.8314208984375,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Centre de Santé""}",100,default_estimate_non_shelter,Centre de Santé,11.3,23.7,120.0,98.0,1.0,0.5,57,2026-08-16T15:00
way,782757798,health_facility,Centre de soins Tiliouacadi,مركز رعاية ثلواقاضي,36.60240794,4.63139784,131.4068603515625,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Centre de soins Tiliouacadi"", ""name:ar"": ""مركز رعاية ثلواقاضي"", ""name:kab"": ""Ammas n udawi n Telwaqaḍi""}",100,default_estimate_non_shelter,Centre de soins Tiliouacadi,11.3,23.7,120.0,98.0,1.0,0.5,57,2026-08-16T15:00
way,783004472,health_facility,مستشفى تاوريرت آغيل,مستشفى تاوريرت آغيل,36.69968508095239,4.696682366666667,1077.5906982421875,,تاوريرت آغيل,,,"{""addr:city"": ""تاوريرت آغيل"", ""addr:city:ar"": ""تاوريرت آغيل"", ""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""مستشفى تاوريرت آغيل"", ""name:ar"": ""مستشفى تاوريرت آغيل"", ""name:en"": ""Taourirt Ighil Hospital"", ""name:fr"": ""Hôpital Taourirt Ighil""}",100,default_estimate_non_shelter,مستشفى تاوريرت آغيل,11.3,23.7,120.0,98.0,1.0,0.5,57,2026-08-16T15:00
way,783007476,health_facility,Polyclinique,,36.16362006000001,6.17294648,39.464111328125,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Polyclinique""}",100,default_estimate_non_shelter,Polyclinique,12.1,16.3,112.0,96.0,0.6,0.5,55,2026-08-16T15:00
way,783008755,health_facility,,,36.06663608,4.62329684,3717.3583984375,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital""}",100,default_estimate_non_shelter,منشأة صحية رقم 82,15.5,28.7,108.0,88.0,0.5,0.6,62,2026-08-16T15:00
way,783010394,health_facility,EPH Belhi Abdelhamid,,36.12007447777778,5.980345588888889,1888.6888427734373,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""EPH Belhi Abdelhamid""}",100,default_estimate_non_shelter,EPH Belhi Abdelhamid,12.1,16.3,112.0,96.0,0.6,0.5,55,2026-08-16T15:00
way,783031975,health_facility,Polyclinique Souk El Tenine,,36.626395375,5.336080941666666,3695.8636474609375,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Polyclinique Souk El Tenine"", ""name:fr"": ""Polyclinique Souk-El-Tenine""}",100,default_estimate_non_shelter,Polyclinique Souk El Tenine,11.3,27.4,122.0,94.0,0.7,0.5,60,2026-08-16T15:00
way,783032259,health_facility,,,36.398201642857146,6.326014685714286,4165.469482421875,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital""}",100,default_estimate_non_shelter,منشأة صحية رقم 83,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
way,783038243,health_facility,المؤسسة العمومية الاستشفائية هواري بومدين,المؤسسة العمومية الاستشفائية هواري بومدين,36.13185778,7.5335109,5132.162353515625,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""المؤسسة العمومية الاستشفائية هواري بومدين"", ""name:ar"": ""المؤسسة العمومية الاستشفائية هواري بومدين"", ""name:fr"": ""EPHP Houari Boumediene""}",100,default_estimate_non_shelter,المؤسسة العمومية الاستشفائية هواري بومدين,10.2,28.1,113.0,95.0,0.6,0.4,52,2026-08-16T15:00
way,783038492,health_facility,المستشفى القديم,المستشفى القديم,36.132423466666665,7.53014795,2978.574462890625,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""المستشفى القديم"", ""name:ar"": ""المستشفى القديم""}",100,default_estimate_non_shelter,المستشفى القديم,10.2,28.1,113.0,95.0,0.6,0.4,52,2026-08-16T15:00
way,783038955,health_facility,policlinique Diar Zarga,,36.2874435,7.971267128571428,3980.001220703125,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""policlinique Diar Zarga""}",100,default_estimate_non_shelter,policlinique Diar Zarga,10.8,21.2,135.0,112.0,0.9,0.6,50,2026-08-16T15:00
way,783040800,health_facility,المركز الصحي الجواري 5 جويلية,المركز الصحي الجواري 5 جويلية,36.072221260000006,4.74440326,2578.865234375,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""المركز الصحي الجواري 5 جويلية"", ""name:ar"": ""المركز الصحي الجواري 5 جويلية"", ""name:fr"": ""EPSP""}",100,default_estimate_non_shelter,المركز الصحي الجواري 5 جويلية,15.5,28.7,108.0,88.0,0.5,0.6,62,2026-08-16T15:00
way,783049883,health_facility,العربي سلامي,العربي سلامي,36.27222775714286,5.127132342857143,1536.8033447265625,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""العربي سلامي"", ""name:ar"": ""العربي سلامي"", ""name:fr"": ""Larbi Sellami""}",100,default_estimate_non_shelter,العربي سلامي,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
way,783050169,health_facility,صيدلية بوجاهم,صيدلية بوجاهم,36.370401560000005,7.529917419999999,235.7021484375,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""صيدلية بوجاهم"", ""name:ar"": ""صيدلية بوجاهم""}",100,default_estimate_non_shelter,صيدلية بوجاهم,10.3,19.7,133.0,113.0,1.0,0.8,54,2026-08-16T15:00
way,783050562,health_facility,,,36.164449483333335,8.0479304,2442.74853515625,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital""}",100,default_estimate_non_shelter,منشأة صحية رقم 84,13.1,33.8,115.0,95.0,0.5,0.4,52,2026-08-16T15:00
way,783081790,health_facility,,,36.547892366666666,5.276139766666667,1536.531494140625,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""healthcare:speciality"": ""multi_speciality"", ""language:ar"": ""yes""}",100,default_estimate_non_shelter,منشأة صحية رقم 85,11.3,27.4,122.0,94.0,0.7,0.5,60,2026-08-16T15:00
way,783082278,health_facility,,,36.85843366666666,7.2935272,1813.841064453125,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital""}",100,default_estimate_non_shelter,منشأة صحية رقم 86,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,783082851,health_facility,عيادة متعددة الخدمات بني شبانة,عيادة متعددة الخدمات بني شبانة,36.468884,4.86710302,1949.21142578125,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""عيادة متعددة الخدمات بني شبانة"", ""name:ar"": ""عيادة متعددة الخدمات بني شبانة"", ""name:fr"": ""Polyclinique Beni Chebana""}",100,default_estimate_non_shelter,عيادة متعددة الخدمات بني شبانة,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
way,783083342,health_facility,,,36.61497344,5.16356544,166.8988037109375,,,,,"{""amenity"": ""hospital"", ""emergency"": ""yes"", ""healthcare"": ""hospital"", ""language:ar"": ""main""}",100,default_estimate_non_shelter,منشأة صحية رقم 87,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
way,783088571,health_facility,المركز الصحي بوعفرون,المركز الصحي بوعفرون,36.69394382,5.9064677,258.2154541015625,,,,,"{""amenity"": ""clinic"", ""building"": ""yes"", ""healthcare"": ""clinic"", ""name"": ""المركز الصحي بوعفرون"", ""name:ar"": ""المركز الصحي بوعفرون"", ""name:fr"": ""Centre de santé Bouafroun""}",20,default_estimate_non_shelter,المركز الصحي بوعفرون,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
way,783104326,health_facility,المركز الصحي شيمينو,المركز الصحي شيمينو,36.19150378,5.42080122,948.3988037109376,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""المركز الصحي شيمينو"", ""name:ar"": ""المركز الصحي شيمينو"", ""name:fr"": ""Centre de santé Cheminot""}",100,default_estimate_non_shelter,المركز الصحي شيمينو,13.5,24.6,111.0,93.0,0.5,0.4,57,2026-08-16T15:00
way,783104651,health_facility,Salle de soins Aberouak,قاعة العلاج ابرواق,36.69922133333333,5.000681977777777,289.1246337890625,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Salle de soins Aberouak"", ""name:ar"": ""قاعة العلاج ابرواق"", ""name:en"": ""Aberouak treatment room"", ""name:fr"": ""Salle de soins Aberouak""}",100,default_estimate_non_shelter,Salle de soins Aberouak,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
way,783848553,health_facility,مستشفى بشير منتوري - الميلية,مستشفى بشير منتوري - الميلية,36.75884271428571,6.2849854857142855,13338.37109375,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""مستشفى بشير منتوري - الميلية"", ""name:ar"": ""مستشفى بشير منتوري - الميلية"", ""name:fr"": ""Hôpital Bachir Mentouri;Hôpital Bachir Mentouri - El milia"", ""opening_hours"": ""24/7""}",100,default_estimate_non_shelter,مستشفى بشير منتوري - الميلية,14.9,21.5,153.0,132.0,1.1,1.0,61,2026-08-16T15:00
way,783851946,health_facility,,,36.520746566666666,6.328676933333333,2854.5322265625,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital""}",100,default_estimate_non_shelter,منشأة صحية رقم 88,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
way,783862354,health_facility,,,36.83374482857143,7.460493957142857,1783.294677734375,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital""}",100,default_estimate_non_shelter,منشأة صحية رقم 89,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,783868205,health_facility,Hôpital bouteldja,,36.78885741428571,8.1953041,3188.1025390625,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Hôpital bouteldja""}",100,default_estimate_non_shelter,Hôpital bouteldja,11.6,18.1,150.0,116.0,0.7,0.5,55,2026-08-16T15:00
way,783868531,health_facility,عيادة متعددة الخدمات,عيادة متعددة الخدمات,36.666277193333336,6.02188882,4592.0775146484375,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""عيادة متعددة الخدمات"", ""name:ar"": ""عيادة متعددة الخدمات"", ""name:fr"": ""Polyclinique""}",100,default_estimate_non_shelter,عيادة متعددة الخدمات,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
way,783868637,health_facility,,,36.18300408,6.386463600000001,1728.872802734375,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital""}",100,default_estimate_non_shelter,منشأة صحية رقم 90,11.2,27.9,112.0,98.0,0.8,0.5,53,2026-08-16T15:00
way,783871541,health_facility,Hôpital Psychiatrique,,36.81544712352941,5.765259847058823,15004.119873046877,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Hôpital Psychiatrique""}",100,default_estimate_non_shelter,Hôpital Psychiatrique,17.8,24.5,150.0,130.0,0.8,0.6,63,2026-08-16T15:00
way,783877820,health_facility,مصحة المنظر الجميل,مصحة المنظر الجميل,36.90823446,7.746921980000001,871.09521484375,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""مصحة المنظر الجميل"", ""name:ar"": ""مصحة المنظر الجميل"", ""name:fr"": ""Clinique Bellevue""}",100,default_estimate_non_shelter,مصحة المنظر الجميل,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,783880306,health_facility,عيادة متعددة الخدمات الصحية محفوظي العمري,عيادة متعددة الخدمات الصحية محفوظي العمري,36.13056234,5.07935784,3218.1710205078125,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""عيادة متعددة الخدمات الصحية محفوظي العمري"", ""name:ar"": ""عيادة متعددة الخدمات الصحية محفوظي العمري""}",100,default_estimate_non_shelter,عيادة متعددة الخدمات الصحية محفوظي العمري,16.2,29.3,110.0,88.0,0.7,0.5,60,2026-08-16T15:00
way,783894518,health_facility,الحكيمة بوعروج,الحكيمة بوعروج,36.44838386,6.26473446,220.104248046875,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""الحكيمة بوعروج"", ""name:ar"": ""الحكيمة بوعروج"", ""name:fr"": ""Bouaroudj""}",100,default_estimate_non_shelter,الحكيمة بوعروج,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
way,783900358,health_facility,عيادة بني موحلي,عيادة بني موحلي,36.51698756,4.90660952,2910.136108398437,,,,,"{""addr:housenumber"": ""036404815"", ""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""عيادة بني موحلي"", ""name:ar"": ""عيادة بني موحلي"", ""name:fr"": ""polyclinique Béni Mouhli"", ""opening_hours"": ""24/7"", ""phone"": ""036404815""}",100,default_estimate_non_shelter,عيادة بني موحلي,13.4,28.1,131.0,102.0,0.7,0.6,61,2026-08-16T15:00
way,783900874,health_facility,,,36.62886998571428,5.339066328571429,22681.012573242188,,,,,"{""amenity"": ""hospital""}",100,default_estimate_non_shelter,منشأة صحية رقم 91,11.3,27.4,122.0,94.0,0.7,0.5,60,2026-08-16T15:00
way,783901208,health_facility,مشفى,مشفى,36.11775698,5.96878668,468.7783203125,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""مشفى"", ""name:ar"": ""مشفى"", ""name:fr"": ""Hôpital de Tadjenanet""}",100,default_estimate_non_shelter,مشفى,12.1,16.3,112.0,96.0,0.6,0.5,55,2026-08-16T15:00
way,783903235,health_facility,Clinique Nabti,عيادة نبتي,36.17591536,5.40742252,832.2520751953125,,Sétif,,,"{""addr:city"": ""Sétif"", ""addr:country"": ""DZ"", ""addr:postcode"": ""19000"", ""addr:street"": ""Rue du 20 Août 1955"", ""addr:suburb"": ""Cité des 1000 Logements"", ""amenity"": ""clinic"", ""contact:email"": ""nabti_85@hotmail.fr"", ""contact:phone"": ""+213 36 84 91 92;+213 36 82 30 24;+213 783 76 37 58"", ""description"": ""Clinique médico-chirurgicale"", ""healthcare"": ""clinic"", ""name"": ""Clinique Nabti"", ""name:ar"": ""عيادة نبتي"", ""name:fr"": ""Clinique Nabti"", ""opening_hours"": ""24/7""}",20,default_estimate_non_shelter,Clinique Nabti,13.5,24.6,111.0,93.0,0.5,0.4,57,2026-08-16T15:00
way,783904046,health_facility,,,36.70662442,7.85075078,302.074462890625,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital""}",100,default_estimate_non_shelter,منشأة صحية رقم 92,10.8,21.2,135.0,112.0,0.9,0.6,50,2026-08-16T15:00
way,783904500,health_facility,,,36.90545167142857,6.5508022142857145,346.830078125,,,,,"{""amenity"": ""hospital"", ""healthcare"": ""hospital""}",100,default_estimate_non_shelter,منشأة صحية رقم 93,14.9,21.5,153.0,132.0,1.1,1.0,61,2026-08-16T15:00
way,784414281,school,مدرسة ابتدائية,مدرسة ابتدائية,36.9190681,7.76153772,3567.052978515625,,عنابة,,,"{""addr:city"": ""عنابة"", ""addr:city:ar"": ""عنابة"", ""addr:postcode"": ""23000"", ""amenity"": ""school"", ""isced:level"": ""1"", ""name"": ""مدرسة ابتدائية"", ""name:ar"": ""مدرسة ابتدائية"", ""name:fr"": ""Ecole Primaire""}",1783,calculated_from_area,مدرسة ابتدائية,11.6,18.1,150.0,116.0,0.7,0.5,55,2026-08-16T15:00
way,784428405,place_of_worship,مسجد الرحمة,مسجد الرحمة,36.91384768,7.767028740000001,1442.9658203125,,عنابة,,,"{""addr:city"": ""عنابة"", ""addr:city:ar"": ""عنابة"", ""amenity"": ""place_of_worship"", ""building"": ""mosque"", ""building:levels"": ""3"", ""denomination"": ""sunni"", ""name"": ""مسجد الرحمة"", ""name:ar"": ""مسجد الرحمة"", ""name:en"": ""Masdjid ar-Rahma"", ""name:fr"": ""Masdjid ar-Rahma"", ""religion"": ""muslim""}",1442,calculated_from_area,مسجد الرحمة,11.6,18.1,150.0,116.0,0.7,0.5,55,2026-08-16T15:00
way,784428407,school,مدرسة العربي التبسي الابتدائية,مدرسة العربي التبسي الابتدائية,36.912897883333336,7.767996883333333,2878.8505859375,,عنابة,,,"{""addr:city"": ""عنابة"", ""addr:city:ar"": ""عنابة"", ""addr:postcode"": ""23000"", ""amenity"": ""school"", ""name"": ""مدرسة العربي التبسي الابتدائية"", ""name:ar"": ""مدرسة العربي التبسي الابتدائية"", ""name:etymology"": ""العربي التبسي"", ""name:etymology:wikidata"": ""Q3217854"", ""name:etymology:wikipedia"": ""ar:العربي التبسي"", ""name:fr"": ""Ecole Primaire Larbi Tebessi""}",1439,calculated_from_area,مدرسة العربي التبسي الابتدائية,11.6,18.1,150.0,116.0,0.7,0.5,55,2026-08-16T15:00
way,784428410,place_of_worship,مسجد زيغود يوسف,مسجد زيغود يوسف,36.9096553,7.77095728,387.328857421875,,عنابة,,,"{""addr:city"": ""عنابة"", ""addr:city:ar"": ""عنابة"", ""addr:street"": ""نهج بو غازي سعيد"", ""addr:street:ar"": ""نهج بو غازي سعيد"", ""amenity"": ""place_of_worship"", ""building"": ""mosque"", ""denomination"": ""sunni"", ""long_name"": ""مسجد الشهيد زيغود يوسف"", ""long_name:ar"": ""مسجد الشهيد زيغود يوسف"", ""name"": ""مسجد زيغود يوسف"", ""name:ar"": ""مسجد زيغود يوسف"", ""name:etymology"": ""زيغود يوسف"", ""name:etymology:wikidata"": ""Q3572801"", ""name:etymology:wikipedia"": ""ar:زيغود يوسف"", ""religion"": ""muslim""}",387,calculated_from_area,مسجد زيغود يوسف,11.6,18.1,150.0,116.0,0.7,0.5,55,2026-08-16T15:00
way,784651517,school,Ecole CEM Les Frênes,,36.91188328571428,7.766550100000001,12735.6787109375,,,,,"{""amenity"": ""school"", ""name"": ""Ecole CEM Les Frênes""}",6367,calculated_from_area,Ecole CEM Les Frênes,11.6,18.1,150.0,116.0,0.7,0.5,55,2026-08-16T15:00
way,787800279,place_of_worship,مسجد التوبة,مسجد التوبة,36.68792012,7.74387434,2137.257568359375,,الذرعان,,,"{""addr:city"": ""الذرعان"", ""addr:city:ar"": ""الذرعان"", ""addr:postcode"": ""36200"", ""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""name"": ""مسجد التوبة"", ""name:ar"": ""مسجد التوبة"", ""religion"": ""muslim""}",2137,calculated_from_area,مسجد التوبة,10.3,19.7,133.0,113.0,1.0,0.8,54,2026-08-16T15:00
way,789696951,place_of_worship,مسجد سلمان الفارسي الشافية,مسجد سلمان الفارسي الشافية,36.66131062,8.106158540000001,987.560302734375,,الشافية,,,"{""addr:city"": ""الشافية"", ""addr:city:ar"": ""الشافية"", ""amenity"": ""place_of_worship"", ""name"": ""مسجد سلمان الفارسي الشافية"", ""name:ar"": ""مسجد سلمان الفارسي الشافية"", ""religion"": ""muslim""}",987,calculated_from_area,مسجد سلمان الفارسي الشافية,10.8,21.2,135.0,112.0,0.9,0.6,50,2026-08-16T15:00
